"font family","style","genre","subgenre","monospace","cap","ch","em","ex","ic","lh","foundry","designers","added","updated"
"Averia Sans Libre","regular italic","display","","false","784","400","800","353.515625","784","784","","Dan Sayers","2012-03-14","2019-07-16"
"Averia Sans Libre","bold italic","display","","false","784","400","800","362.109375","784","784","","Dan Sayers","2012-03-14","2019-07-16"
"Averia Serif Libre","light","display","","false","784","400","800","357.8125","784","784","","Dan Sayers","2012-03-14","2019-07-16"
"Averia Serif Libre","regular","display","","false","784","400","800","357.8125","784","784","","Dan Sayers","2012-03-14","2019-07-16"
"Averia Serif Libre","bold","display","","false","784","400","800","365.234375","784","784","","Dan Sayers","2012-03-14","2019-07-16"
"Averia Serif Libre","light italic","display","","false","784","400","800","353.515625","784","784","","Dan Sayers","2012-03-14","2019-07-16"
"Averia Serif Libre","regular italic","display","","false","784","400","800","353.515625","784","784","","Dan Sayers","2012-03-14","2019-07-16"
"Averia Serif Libre","bold italic","display","","false","784","400","800","362.109375","784","784","","Dan Sayers","2012-03-14","2019-07-16"
"B612","regular","sans-serif","","false","784","400","800","357.8125","784","784","","PolarSys, Nicolas Chauveau, Thomas Paillot, Jonathan Favre-Lamarine, Jean-Luc Vinot","2018-12-11","2019-07-16"
"B612","bold","sans-serif","","false","784","400","800","365.234375","784","784","","PolarSys, Nicolas Chauveau, Thomas Paillot, Jonathan Favre-Lamarine, Jean-Luc Vinot","2018-12-11","2019-07-16"
"B612","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","PolarSys, Nicolas Chauveau, Thomas Paillot, Jonathan Favre-Lamarine, Jean-Luc Vinot","2018-12-11","2019-07-16"
"B612","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","PolarSys, Nicolas Chauveau, Thomas Paillot, Jonathan Favre-Lamarine, Jean-Luc Vinot","2018-12-11","2019-07-16"
"B612 Mono","regular","sans-serif","","true","784","400","800","357.8125","784","784","","PolarSys, Nicolas Chauveau, Thomas Paillot, Jonathan Favre-Lamarine, Jean-Luc Vinot","2018-12-11","2019-07-16"
"B612 Mono","bold","sans-serif","","true","784","400","800","365.234375","784","784","","PolarSys, Nicolas Chauveau, Thomas Paillot, Jonathan Favre-Lamarine, Jean-Luc Vinot","2018-12-11","2019-07-16"
"B612 Mono","regular italic","sans-serif","","true","784","400","800","353.515625","784","784","","PolarSys, Nicolas Chauveau, Thomas Paillot, Jonathan Favre-Lamarine, Jean-Luc Vinot","2018-12-11","2019-07-16"
"B612 Mono","bold italic","sans-serif","","true","784","400","800","362.109375","784","784","","PolarSys, Nicolas Chauveau, Thomas Paillot, Jonathan Favre-Lamarine, Jean-Luc Vinot","2018-12-11","2019-07-16"
"Bad Script","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Gaslight","2011-12-13","2019-07-16"
"Bahiana","regular","display","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2016-12-02","2019-07-16"
"Bahianita","regular","display","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2019-06-11","2019-07-16"
"Bai Jamjuree","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","light","sans-serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","extra-light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","medium italic","sans-serif","","false","784","400","800","353.515625","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","semi-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Bai Jamjuree","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Baloo","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Baloo Bhai","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Baloo Bhaijaan","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2017-06-16","2019-07-16"
"Baloo Bhaina","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Baloo Chettan","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Baloo Da","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Baloo Paaji","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Baloo Tamma","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Baloo Tammudu","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Baloo Thambi","regular","display","","false","784","400","800","357.8125","784","784","","Ek Type","2016-01-20","2019-07-16"
"Balthazar","regular","serif","","false","784","400","800","357.8125","784","784","","Dario Manuel Muhafara","2011-12-13","2019-07-16"
"Bangers","regular","display","","false","784","400","800","357.8125","784","784","","Vernon Adams","2011-02-09","2019-07-16"
"Barlow","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","light","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","black","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","thin italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","extra-light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","medium italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","semi-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","extra-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow","black italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","light","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","black","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","thin italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","extra-light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","medium italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","semi-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","extra-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Condensed","black italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","light","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","black","sans-serif","","false","784","400","800","365.234375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","thin italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","extra-light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","medium italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
"Barlow Semi Condensed","semi-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jeremy Tribby","2017-10-26","2019-07-17"
